unit_id,statement,condition,source_rows,primary_source,capability_area,mandatory,profiles,evidence_class,status,package,evidence,remaining_work,notes
AU-INT-0093,"Every gateway invocation binds an immutable request digest over prompt, model, decoding and the input evidence bytes, and reading the evidence and writing the claim are two recorded decisions.",All profiles.,V5:AI-12-001; V5:AI-12-002,V5:AI-12-001,intelligence,yes,all,harness,verified:local,P7-D,"apps/api/src/intelligence/gateway/model-gateway.service.ts: requestDigestOf (prompt + model + decoding + input digested); test/int/phase2-acceptance.test.ts: B5; test/int/phase2-acceptance.test.ts: B1 (reading the evidence and writing the claim are TWO decisions, both recorded)","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); The full context manifest is AU-INT-0094; policy filters before content enters are AU-INT-0095.",Verified: test/int/phase2-acceptance.test.ts B1/B5; model-gateway.service.ts requestDigestOf.
AU-INT-0094,"Every model and agent invocation binds an immutable context manifest per Appendix G (context_id ... audit_and_replay_locator) that closes the information, temporal, provenance, policy, quality and integrity boundary, binds each supplied segment to immutable evidence, records retrieval, filter, ranking, compression, omission and ordering decisions, token/size budget and expiry, and is a context-manifest product for agents, models, analysts and executive workflows.",All profiles.,V5:AI-12-001; V5:V05-T-020; V5:AI-19-005; V5:V05-T-012; V7:DP-46-002; V7:DP-46-001; V7:DPD-18; V7:DAT-SV-07,V5:AI-12-001,intelligence,yes,all,harness,open,P3,"apps/api/src/intelligence/gateway/model-gateway.service.ts: requestDigestOf (prompt + model + decoding + input digested); test/int/phase2-acceptance.test.ts: B5; apps/api/src/intelligence/gateway/model-gateway.service.ts: requestDigestOf (request identity only); migrations/0023_intelligence_extraction_and_claims.sql: gateway_calls/runs/attempts; migrations/0046_executive_agents_and_runs.sql; test/int/phase6-replay.test.ts; apps/api/src/intelligence/gateway/model-gateway.service.ts (request digest, evidence spans, mode); apps/api/migrations/0023 claim_lineage byte spans; apps/api/src/executive/briefings/briefing.service.ts (as-of context with availability, items cited); apps/api/migrations/0049 (historical eligibility/contract state); apps/api/test/int/phase2-acceptance.test.ts: B1, B4; apps/api/test/int/phase6-briefings.test.ts; apps/api/src/intelligence/gateway/model-gateway.service.ts; briefings; apps/api/src/executive/briefings/briefing.service.ts; apps/api/test/int/phase2-acceptance.test.ts: B1",Build the context manifest object/store and the context assembly service (request digest and briefing item citations exist).,
AU-INT-0095,"Context assembly enforces tenant, purpose, classification, rights, residency, retention, truth state, temporal and model/agent use policy before content enters an invocation and grants no new access, erases no contradictory evidence and hides no truncation.",All profiles.,V5:AI-12-002; V7:DP-46-003,V5:AI-12-002,intelligence,yes,all,harness,open,P2,"test/int/phase2-acceptance.test.ts: B1 (reading the evidence and writing the claim are TWO decisions, both recorded); apps/api/src/intelligence/gateway/model-gateway.service.ts (request digest, evidence spans, mode); apps/api/migrations/0023 claim_lineage byte spans; apps/api/src/executive/briefings/briefing.service.ts (as-of context with availability, items cited); apps/api/migrations/0049 (historical eligibility/contract state); apps/api/test/int/phase2-acceptance.test.ts: B1, B4; apps/api/test/int/phase6-briefings.test.ts",Add classification/rights/residency/retention/truth-state filters and truncation disclosure to context assembly.,
AU-INT-0096,"Context assembly starts from a versioned task-specific plan; budget allocation prioritizes material evidence, counter-evidence, source diversity, uncertainty, objectives and decision relevance rather than lexical similarity; ranking and compression preserve contradictions, dissent, uncertainty, recency, strategic relevance and known coverage gaps.",All profiles; the gateway sends the whole evidence excerpt today.,V5:AI-19-001; V5:AI-19-002; V5:AI-12-003; V7:DP-46-001,V5:AI-19-001,intelligence,yes,all,harness,open,P3,"apps/api/src/intelligence/gateway/model-gateway.service.ts (request digest, evidence spans, mode); apps/api/migrations/0023 claim_lineage byte spans; apps/api/src/executive/briefings/briefing.service.ts (as-of context with availability, items cited); apps/api/migrations/0049 (historical eligibility/contract state); apps/api/test/int/phase2-acceptance.test.ts: B1, B4; apps/api/test/int/phase6-briefings.test.ts",Build the context assembly plan and budgeting/ranking with contradiction preservation.,
AU-INT-0097,"Compression and summarization inside context assembly retain citation mapping, material qualifications, temporal scope, contradictions and uncertainty and expose information loss.",All profiles.,V5:AI-19-003,V5:AI-19-003,intelligence,yes,all,harness,open,P3,,Implement with AU-INT-0096.,
AU-INT-0098,"Context caches and embeddings are policy-aware, tenant-isolated, revocation-aware, versioned and reconstructable from declared source state.","All profiles; recorded_responses under RLS today, no embeddings.",V5:AI-12-005,V5:AI-12-005,intelligence,yes,all,harness,open,P3,migrations/0023_intelligence_extraction_and_claims.sql: recorded_responses under RLS; test/int/phase2-acceptance.test.ts: B5,"Add revocation-aware, versioned, reconstructable caches; embeddings per AU-INT-0078.",
AU-INT-0099,"Conversation and agent history is admitted as governed context with actor, authority, version, truth state, retention and relevance rather than ambient session memory.",Applies once agents supply history (P7-A).,V5:AI-19-004,V5:AI-19-004,intelligence,yes,all,harness,open,P7-A,,Implement with the agent runtime; no history is supplied as context today.,
AU-INT-0100,"When policy, freshness, relevance, token budget, injection defence or citation closure cannot satisfy the task contract, context assembly abstains or returns a typed partial context, isolates malicious content, exposes omissions and prevents downstream admission as complete evidence.",All profiles.,V7:DP-46-005,V7:DP-46-005,intelligence,yes,all,harness,open,P2,"apps/api/src/intelligence/gateway/model-gateway.service.ts (request digest, evidence spans, mode); apps/api/migrations/0023 claim_lineage byte spans; apps/api/src/executive/briefings/briefing.service.ts (as-of context with availability, items cited); apps/api/migrations/0049 (historical eligibility/contract state); apps/api/test/int/phase2-acceptance.test.ts: B1, B4; apps/api/test/int/phase6-briefings.test.ts",Add typed partial context and injection isolation (abstention for extraction and unavailable briefing items exist).,
AU-INT-0101,"Context assembly admission requires permission and purpose tests, retrieval evaluation, an injection corpus, truncation and omission behaviour, citation closure, freshness and replay bound to the exact contracts, schemas, code, data versions, policies, infrastructure, customer scope, deployment profile and period.",V7 ch.46 admission clause.,V7:DP-46-006,V7:DP-46-006,intelligence,yes,all,harness,open,P2,"apps/api/src/intelligence/gateway/model-gateway.service.ts (request digest, evidence spans, mode); apps/api/migrations/0023 claim_lineage byte spans; apps/api/src/executive/briefings/briefing.service.ts (as-of context with availability, items cited); apps/api/migrations/0049 (historical eligibility/contract state); apps/api/test/int/phase2-acceptance.test.ts: B1, B4; apps/api/test/int/phase6-briefings.test.ts",Add injection corpus and retrieval evaluation to the suite.,
AU-INT-0102,"Every recommendation, forecast, scenario, simulation interpretation, warning, score and decision package carries an explanation product (Appendix L: explanation_id ... integrity_digest) derived from preserved execution and provenance state, with evidence, method, assumptions, uncertainty, alternatives, dissent, limitations, policy and execution lineage.",All profiles; branch-only decision/briefing evidence.,V5:AI-04-001; V5:V05-T-005; V5:V05-T-022; V5:AI-46-002,V5:AI-04-001,intelligence,yes,all,harness,open,P6,"test/int/phase4-acceptance.test.ts: D1 (a forecast names distribution, horizon, drivers, assumptions and evidence); test/int/phase6-briefings.test.ts (what changed / why it matters); test/int/phase6-decisions.test.ts: F1; test/int/phase4-acceptance.test.ts: D1; test/int/phase6-decisions.test.ts; test/int/phase6-decisions.test.ts: F3","Build the explanation product object/service (AI-C046); forecasts carry drivers/assumptions/validation note (D1), packages carry rationale/dissent (F1/F3) but no Appendix L object.",
AU-INT-0103,"Explanations distinguish source evidence, deterministic transformation, model inference, agent judgment, human assessment, assumptions, synthetic state and later correction.",All profiles.,V5:AI-04-002,V5:AI-04-002,intelligence,yes,all,harness,open,P6,test/int/phase5-twins.test.ts: E2 (extracted vs observed; synthetic folds upward); packages/contracts truth states,Separate model inference vs agent judgment vs human assessment inside explanations (extracted vs observed vs synthetic is verified in phase5-twins E2).,
AU-INT-0104,"An explanation exposes material counter-evidence, competing hypotheses, model or agent disagreement, sensitivity, failure conditions, abstention, unknowns, alternatives and the conditions under which the conclusion would change.",All profiles.,V5:AI-04-003; V5:AI-46-002,V5:AI-04-003,intelligence,yes,all,harness,open,P6,migrations/0041_decision_packages.sql: decision.dissent; test/int/phase6-decisions.test.ts: F3; forecasting validation note ('no accuracy is claimed'); test/int/phase4-acceptance.test.ts: D1,"Add counter-evidence, competing hypotheses, sensitivity and change conditions (dissent and validation notes exist).",
AU-INT-0105,"A natural-language briefing narrative is optional, labelled, cites only included items and sits outside the content digest.",Executive briefings (branch-only).,V5:AI-04-004,V5:AI-04-004,intelligence,yes,all,harness,verified:local,P7-D,"test/int/phase6-briefings.test.ts (the narrative is optional, labelled, cites only included items and sits outside the content digest)","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Faithfulness evaluation is AU-INT-0106.","Verified: test/int/phase6-briefings.test.ts ""the narrative is optional, labelled, cites only included items and sits outside the content digest"". | repair 2026-09-10: local evidence confirmed: the parenthesised description is the verbatim it()/describe() title or line range of the case"
AU-INT-0106,"Explanation completeness and narrative faithfulness are evaluated per task and consequence class (no unsupported reasons, no removed limitations, no implied hidden cognition) and constrain decision-active use when below threshold.",All profiles.,V5:AI-04-005; V5:AI-04-004,V5:AI-04-005,intelligence,yes,all,harness,open,P7-B,"test/int/phase6-briefings.test.ts (the narrative is optional, labelled, cites only included items and sits outside the content digest)",Build the faithfulness/completeness evaluation and gate.,
AU-INT-0107,"Reasoning operates over a pinned information boundary and distinguishes deduction, rule application, statistical inference, analogy, causal hypothesis, simulation interpretation and narrative synthesis.",All profiles.,V5:AI-46-001,V5:AI-46-001,intelligence,yes,all,harness,open,P2,"apps/api/src/prediction/forecasting/forecasting.service.ts (drivers, assumptions, validation note); migrations/0041_decision_packages.sql: decision.dissent",Build the Reasoning Agent with typed inference kinds.,
AU-INT-0108,An Evidence and Provenance Agent verifies claim-level support independently from the producing reasoning path and rejects fabricated or unresolved citations.,All profiles.,V5:AI-46-003,V5:AI-46-003,intelligence,yes,all,harness,open,P2,"apps/api/src/prediction/forecasting/forecasting.service.ts (drivers, assumptions, validation note); migrations/0041_decision_packages.sql: decision.dissent",Build independent claim verification.,
AU-INT-0109,"A Dissent Agent receives sufficient independent model, retrieval and context diversity to challenge shared failure modes, seeks counter-evidence and alternative hypotheses, cannot suppress the primary result or decide, and preserves unresolved dissent in the product.",All profiles.,V5:AI-46-004; V5:AG-018,V5:AI-46-004,intelligence,yes,all,harness,open,P7-A,,Build the Dissent Agent (only human dissent exists).,
AU-INT-0110,"Explainability, provenance and auditability are measured as product behaviour with a source-grounded explanation service for extraction and model outputs.",V2 quality slide; all profiles.,V2:V02-T-205,V2:V02-T-205,intelligence,yes,all,harness,open,P2,"apps/api/migrations/0004; apps/api/test/int/audit-chain.test.ts; apps/api/migrations/0029 (validation_note, drivers); apps/api/migrations/0041 (choice.rationale); apps/api/test/int/phase6-replay.test.ts; apps/api/test/int/phase6-briefings.test.ts: the narrative is optional, labelled, cites only included items and sits outside the content digest",Add a source-grounded explanation service for extraction/model outputs (field-based explanations exist).,
AU-INT-0111,"Trust policy combines source authority, corroboration, recency, method fitness, lineage integrity, conflict, evaluation and human review contextually rather than assigning permanent universal reputation.",All profiles.,V0:V00-T-078,V0:V00-T-078,intelligence,yes,all,harness,open,P2,,Build the contextual trust policy (authority/legal_basis and method lifecycle are inputs only).,
AU-INT-0112,"The intelligence layer measures precision, recall, entity-link accuracy, contradiction detection, calibration, review yield, latency, cost and abstention quality through governed indicators from an evaluation harness (benchmarks, held-out sets, fitness decisions), records a TransformationEvaluated event (quality, safety, cost, latency, fitness) per producing version, and a failed or indeterminate indicator constrains downstream use.",All profiles.,V2:V02-T-201; V3:L2-C10; V3:L2-I05; V4:ES-32-008; V5:MC-008; V10:IR-14-003,V2:V02-T-201,intelligence,yes,all,harness,open,P7-B,"apps/api/migrations/0024 (resolutions score/rule/state); apps/api/src/intelligence/review/review.service.ts; apps/api/test/int/phase3-acceptance.test.ts: the entity records WHICH resolved, WHEN, BY WHAT SCORE and under WHAT rule; apps/api/src/intelligence/methods/methods.service.ts:23-35; migrations/0023:52,72,404-521; apps/web/app/intelligence/methods; migrations/0023:72,404-521 (method registry); apps/api/src/intelligence/gateway/model-gateway.service.ts (extraction with byte spans); test/int/phase2-acceptance.test.ts: B1; apps/api/src/observation/sources/source-contract.ts (authority_and_rights.rights_state, purposes, classification_ceiling, freshness_expectation, correction_channel); apps/api/migrations/0022_observation_registry_and_evidence.sql (custody, tombstones); test/int/phase1-acceptance.test.ts: A1 the registered contract carries the complete §7 field set; A2 chain of custody and byte-identical retrieval; a retrieval writes its custody entry; test/int/domain-isolation.test.ts; test/int/phase6-scheduled-collection.test.ts; test/int/phase1-acceptance.test.ts: A6 coverage, health, and the honesty of unknown; test/int/phase3-acceptance.test.ts: the entity records WHICH resolved, WHEN, BY WHAT SCORE and under WHAT rule; test/int/phase2-acceptance.test.ts: B1 claims carry method, model, version, confidence and evidence lineage; e2e/phase1-observation.spec.ts: 10. a known-at query reproduces the pre-correction state",Build the evaluation harness and TransformationEvaluated record (gateway_calls log invocations only); no indicator framework (V4 ch.57) exists.,IR-14-003 (V10) is explanatory: event-extraction precision and identity-resolution quality against held-out sets.
AU-INT-0113,"Unsupported-claim rate is measured by audit sampling that reconstructs sampled claims to admissible evidence, reproduces decision traces and verifies correction propagation; held-out evaluation suites exist for model error.",All profiles.,V10:IR-22-003; V10:R-06,V10:IR-22-003,intelligence,yes,all,harness,open,P7-B,"test/int/phase2-acceptance.test.ts: B1 claims carry method, model, version, confidence and evidence lineage; test/int/phase1-acceptance.test.ts: a known-at query reproduces the pre-correction state without hindsight; test/int/phase6-replay.test.ts: the same cut-offs and as_of by two other readers: the same content digest, different invocation records; test/int/phase5-propagation.test.ts; test/int/phase3-acceptance.test.ts: C3 a wrong merge is reversible, and history survives it; test/int/audit-chain.test.ts; apps/api/src/intelligence/gateway/model-gateway.service.ts (single egress; model, weights digest, prompt version pinned per call; a replay miss fails, never a silent live call); apps/api/src/intelligence/methods/methods.service.ts (versioned methods); B3 low confidence and abstention reach review and cannot bypass it; apps/web/app/intelligence/gateway; test/int/phase2-acceptance.test.ts: B2 a reviewer decides, and a correction never overwrites","Add the audit-sampling procedure and unsupported-claim-rate metric (claim reconstruction is proven per case in B1, phase6-replay).",Volume 10 (explanatory) statements of the evaluation obligation; the product obligation is AU-INT-0112.
AU-INT-0114,"The Intelligence Layer owns and versions only its declared authoritative state (transformation definitions and versions, candidate intelligence objects, confidence and review state, method and model lineage, evaluation and adjudication history) through its migrations and ports.",All profiles.,V4:ES-32-001,V4:ES-32-001,intelligence,yes,all,harness,verified:local,P7-D,"migrations/0023_intelligence_extraction_and_claims.sql; apps/api/src/intelligence/gateway/model-gateway.service.ts; apps/api/src/intelligence/review/review.service.ts; test/int/phase2-acceptance.test.ts:363,427,518,647","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Contradiction state is AU-INT-0025; evaluation history is AU-INT-0112.","Verified: test/int/phase2-acceptance.test.ts:363,427,518,647."
AU-INT-0115,"Every logical component of the Intelligence Layer (L2-C01..C10) publishes a service manifest with component ID, owner, contracts, state class, dependencies, controls, SLOs, failure domains and recovery procedure.",All profiles.,V4:ES-32-002,V4:ES-32-002,intelligence,yes,all,harness,open,P7-D,conformance.manifest.json (Phase 0 units only; maps paths→component_ids→controls),Publish per-component manifests.,
AU-INT-0116,"Deployable units of the Intelligence Layer preserve component-level telemetry, policy enforcement, state access, resource use and failure isolation even when components share a runtime.",All profiles.,V4:ES-32-003,V4:ES-32-003,intelligence,yes,all,harness,open,P7-D,".dependency-cruiser.cjs; .github/workflows/ci.yml: build-test ""Module boundaries (dependency-cruiser, blocking)""; apps/api/src/pipeline (single PEP); apps/api/migrations/0002_identity_tenancy.sql; 0009_privilege_separation_and_bound_context.sql; 0011_authority_boundary_closure.sql (RLS + signed context); apps/api/test/int/domain-isolation.test.ts",Add component-level telemetry and resource accounting.,
AU-INT-0117,"All Intelligence Layer interfaces implement the canonical envelope, error model, compatibility rules, an idempotency or ordering profile, audit causation and consumer conformance fixtures.",All profiles.,V4:ES-32-004,V4:ES-32-004,intelligence,yes,all,harness,open,P7-D,"packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; packages/contracts/src/errors.ts:16-45; apps/api/src/pipeline/http.ts:188-205; apps/api/src/pipeline/pipeline.service.ts:387-388,460 (causation); test/acceptance/acceptance.test.ts:482,492,503,577",Declare per-interface idempotency/ordering profiles and publish consumer conformance fixtures.,
AU-INT-0118,"Inputs to the Intelligence Layer are authenticated, authorized, schema-valid, temporally explicit, provenance-bearing, quality-marked and admitted before decision-active use; the extraction run carries identity and a time budget.",All profiles.,V4:ES-32-005,V4:ES-32-005,intelligence,yes,all,harness,verified:local,P7-D,"migrations/0023:611-660 (extraction identity); test/int/phase2-acceptance.test.ts:478; apps/api/src/policy/pdp.service.ts (default DENY, indeterminate→deny, obligations executed); apps/api/test/unit/pdp.test.ts","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945)",Verified: test/int/phase2-acceptance.test.ts:478; apps/api/test/unit/pdp.test.ts.
AU-INT-0119,"Outputs of the Intelligence Layer are immutable versioned canonical products or explicit proposals preserving truth state, uncertainty, lineage, policy, quality and lifecycle, with the quality and uncertainty header fields populated.",All profiles.,V4:ES-32-006,V4:ES-32-006,intelligence,yes,all,harness,open,P2,migrations/0023:286-323 (claim_lineage append-only); test/int/phase2-acceptance.test.ts:339,Populate quality/uncertainty header fields for intelligence products (the generic header writer nulls them; see AU-DP-0002).,
AU-INT-0120,"Prompt-injection or malicious content reaching the extraction/model path is detected and quarantined before it can act, in addition to the intake controls.",All profiles.,V3:V03-T-090; V4:ES-32-007; V4:V04-T-021,V3:V03-T-090,intelligence,yes,all,harness,open,P2,"test/int/phase1-hostile-input.test.ts; apps/api/src/observation/connectors/content-controls.ts; apps/api/src/intelligence/review/review.service.ts; migrations/0023:329,347,757,786 (review thresholds); test/int/phase2-acceptance.test.ts:427,518",Add prompt-injection detection in the extraction path (intake redaction and typed parsing only).,
AU-INT-0121,"Evidence-to-understanding flow evidence (execution state: step duration, end-to-end age, queue/wait time, retry, compensation, completion, unresolved dependency; trust state; product state; recovery state) is emitted as telemetry.",All profiles.,V3:V03-T-290,V3:V03-T-290,intelligence,yes,all,harness,open,P7-D,apps/api/src/shared/correlation.ts; apps/api/src/audit/audit.service.ts; migrations/0015 (outbox retry/lease); migrations/0022:322-347 (attempt causation),Add flow telemetry (four-plane observability).,
AU-INT-0122,"The evidence page shows the four times, authenticity, custody, original bytes and history, and offers a safe attachment-only download that never mutates source bytes.",All profiles.,V8:PR-17-001; V8:CAP-UM-01; V8:CAP-UM-02; V8:OBJ-01; V8:OBJ-04,V8:PR-17-001,intelligence,yes,all,harness,verified:local,P7-D,"apps/web/app/observation/evidence/[evdId]/page.tsx (Four times, authenticity, custody, original bytes, history); apps/web/app/intelligence/claims/page.tsx (lineage); apps/web/components/ui.tsx (TruthBadge); apps/api/test/int/phase2-acceptance.test.ts: the run produced claims, and every one resolves back to the evidence bytes; e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download; apps/api/test/int/phase1-acceptance.test.ts: A2 — chain of custody and byte-identical retrieval; a retrieval writes its custody entry; apps/web/app/observation/evidence/[evdId]/page.tsx; apps/web/app/admin/objects/page.tsx","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Generic inspector AU-INT-0123; segment citation viewer AU-INT-0124; annotation AU-INT-0125.",Verified: e2e/phase1-observation.spec.ts 7; test/int/phase1-acceptance.test.ts A2.
AU-INT-0123,"A single intelligence-object inspector presents the canonical header (identity, version, time, truth, policy, provenance) and status for every canonical object type.",All profiles.,V8:PR-17-001; V8:CAP-UM-01; V8:OBJ-04,V8:PR-17-001,intelligence,yes,all,harness,open,P2,"apps/web/app/observation/evidence/[evdId]/page.tsx (Four times, authenticity, custody, original bytes, history); apps/web/app/intelligence/claims/page.tsx (lineage); apps/web/components/ui.tsx (TruthBadge); apps/api/test/int/phase2-acceptance.test.ts: the run produced claims, and every one resolves back to the evidence bytes; e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download; apps/web/app/observation/evidence/[evdId]/page.tsx; apps/web/app/admin/objects/page.tsx",Build the generic inspector (headers are shown per module page only).,
AU-INT-0124,"An evidence and citation viewer resolves source bytes, segments/offsets, digests, custody and cited versions with tamper verification of the cited version.",All profiles.,V8:CAP-UM-02; V8:PR-17-001,V8:CAP-UM-02,intelligence,yes,all,harness,open,P2,"apps/web/app/observation/evidence/[evdId]/page.tsx (Four times, authenticity, custody, original bytes, history); apps/web/app/intelligence/claims/page.tsx (lineage); apps/web/components/ui.tsx (TruthBadge); apps/api/test/int/phase2-acceptance.test.ts: the run produced claims, and every one resolves back to the evidence bytes; e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download",Build segment/offset-level citation resolution with tamper verification.,
AU-INT-0125,"An analyst or reviewer can annotate an evidence item, creating a linked versioned annotation with actor, purpose, target segment and time, stored as an object distinct from the evidence.",All profiles.,V8:OBJ-02; V8:PR-17-002; V8:PR-17-003,V8:OBJ-02,intelligence,yes,all,harness,open,P2,"apps/api/migrations/0006_objects.sql (identity, owner, times, status, provenance, policy on every canonical object); apps/web/app/observation/evidence/[evdId]/page.tsx (Four times, authenticity, custody, original bytes, history); apps/web/app/intelligence/claims/page.tsx (lineage); apps/web/components/ui.tsx (TruthBadge); apps/api/test/int/phase2-acceptance.test.ts: the run produced claims, and every one resolves back to the evidence bytes; e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download; apps/api/src/policy/pdp.service.ts; apps/api/test/unit/pdp.test.ts; apps/api/test/int/gate22-authority-matrix.test.ts: no port succeeds on a role outside its grantee set",Add evidence annotation objects.,
AU-INT-0126,"No user or model can overwrite historical evidence; interpretation, annotation, assessment and recommendation are distinct objects linked to evidence.",All profiles.,V8:PR-17-003; V8:OBJ-01; V3:V03-T-086,V8:PR-17-003,intelligence,yes,all,harness,verified:local,P7-D,apps/api/src/policy/pdp.service.ts; apps/api/test/unit/pdp.test.ts; apps/api/test/int/gate22-authority-matrix.test.ts: no port succeeds on a role outside its grantee set; apps/api/test/int/phase1-acceptance.test.ts: A2 — chain of custody and byte-identical retrieval; a retrieval writes its custody entry; migrations/0022 (immutable evidence); migrations/0023:286-323 (claims link to evidence); test/int/phase2-acceptance.test.ts,"Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Named eligible authority for ch.17 transitions is AU-INT-0127.",Verified: test/int/phase1-acceptance.test.ts A2/A8; test/int/phase2-acceptance.test.ts B2.
AU-INT-0127,"The ch.17 human-authority boundary is enforced by PDP rules with a named eligible authority, digest, expiry and separation record for each transition, not only by coarse roles.",All profiles.,V8:PR-17-003,V8:PR-17-003,intelligence,yes,all,harness,open,P2,apps/api/src/policy/pdp.service.ts; apps/api/test/unit/pdp.test.ts; apps/api/test/int/gate22-authority-matrix.test.ts: no port succeeds on a role outside its grantee set,Add authority records per transition.,
AU-INT-0128,"When an object is malformed, conflicting, missing required semantics, stale, withdrawn or cannot resolve to evidence, decision-active use is blocked, the invalid or degraded state shown, history preserved and correction or stewardship routed.",V8 ch.17 failure behaviour.,V8:PR-17-005,V8:PR-17-005,intelligence,yes,all,harness,open,P2,"apps/web/components/ui.tsx (DegradedBanner, ErrorNote, TruthBadge, LifecycleBadge); apps/api/src/shared/degraded-store.ts; apps/api/test/int/phase1-fault-injection.test.ts",Add the chapter continuity contract (hold/expose-affected-scope/route-to-authority) beyond the degraded banner.,
AU-INT-0129,"Object/evidence acceptance demonstrates object-profile fixtures, version and temporal replay, provenance resolution, truth-state rendering, correction tests and user comprehension evidence for the exact capability version, journey, role, tenant or domain, deployment, entitlement, data and model versions, configuration, consequence class and period.",AT-17.,V8:PR-17-006; V8:AT-17,V8:PR-17-006,intelligence,yes,all,harness,open,P2,"apps/web/app/observation/evidence/[evdId]/page.tsx (Four times, authenticity, custody, original bytes, history); apps/web/app/intelligence/claims/page.tsx (lineage); apps/web/components/ui.tsx (TruthBadge); apps/api/test/int/phase2-acceptance.test.ts: the run produced claims, and every one resolves back to the evidence bytes; e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download",Produce the AT-17 record.,
AU-INT-0130,"Authorized users distinguish evidence, claims, inferences, assessments, hypotheses, synthetic outputs, recommendations, decisions and corrections in a claim and contradiction workbench that compares competing claims, evidence, confidence and dissent.",V8 ch.21 / CAP-UM-09.,V8:PR-21-001; V8:CAP-UM-09,V8:PR-21-001,intelligence,yes,all,harness,open,P2,"apps/api/migrations/0023_intelligence_extraction_and_claims.sql; apps/api/src/intelligence/review/review.service.ts; apps/web/app/intelligence/claims/page.tsx; apps/api/test/int/phase2-acceptance.test.ts: every claim below the review threshold has a queued case; an abstention is its own outcome, with no claim attached; apps/api/migrations/0006_objects.sql (contradiction_refs, corroboration_refs, confidence, uncertainty)",Build the contradiction workbench on top of AU-INT-0025 and AU-INT-0027.,
AU-INT-0131,"Claim identity, proposition, truth state, evidence, source independence, confidence form, uncertainty, contradiction set, assessment, dissent, review and status are persisted with explicit identity, owner, effective time, status, provenance and policy.",V8 ch.21 object model.,V8:PR-21-002,V8:PR-21-002,intelligence,yes,all,harness,open,P2,"apps/api/migrations/0006_objects.sql (identity, owner, times, status, provenance, policy on every canonical object); apps/api/migrations/0023_intelligence_extraction_and_claims.sql; apps/api/src/intelligence/review/review.service.ts; apps/web/app/intelligence/claims/page.tsx; apps/api/test/int/phase2-acceptance.test.ts: every claim below the review threshold has a queued case; an abstention is its own outcome, with no claim attached; apps/api/migrations/0006_objects.sql (contradiction_refs, corroboration_refs, confidence, uncertainty)","Add contradiction set, dissent, source independence and resolution state to claims.",
AU-INT-0132,"Models and analysts may assess claims but cannot erase dissent, fabricate precision or promote an inference to fact without governed evidence and authority, enforced with a named eligible authority, digest, expiry and separation record.",V8 ch.21 boundary.,V8:PR-21-003,V8:PR-21-003,intelligence,yes,all,harness,open,P2,apps/api/src/policy/pdp.service.ts; apps/api/test/unit/pdp.test.ts; apps/api/test/int/gate22-authority-matrix.test.ts: no port succeeds on a role outside its grantee set,Add authority records per ch.21 transition (promotion gate itself is AU-INT-0041).,
AU-INT-0133,"Claims acceptance demonstrates truth-state fixtures, contradiction and source-dependence tests, calibration evidence, dissent preservation, correction replay and user comprehension for the exact capability version, journey, role, tenant or domain, deployment, entitlement, data and model versions, configuration, consequence class and period.",AT-21.,V8:PR-21-006; V8:AT-21,V8:PR-21-006,intelligence,yes,all,harness,open,P2,"apps/api/migrations/0023_intelligence_extraction_and_claims.sql; apps/api/src/intelligence/review/review.service.ts; apps/web/app/intelligence/claims/page.tsx; apps/api/test/int/phase2-acceptance.test.ts: every claim below the review threshold has a queued case; an abstention is its own outcome, with no claim attached; apps/api/migrations/0006_objects.sql (contradiction_refs, corroboration_refs, confidence, uncertainty)",Produce the AT-21 record.,
