id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
AI-55-002,V5,55 Cyber and Financial Agents,124,"Cyber findings SHALL bind affected assets, identities, evidence, telemetry, vulnerability or threat references, confidence, exploitability, controls, exposure, time, and response window.",V05-F011,agents,missing,unverified,none,phase7,P7-A,,Cyber and Financial agents and their action boundaries.,Ch.55; Phase 7 specialist portfolio.,v05.txt:page 124:L5204,
AI-55-003,V5,55 Cyber and Financial Agents,124,"Financial products SHALL distinguish observed price or filing data, derived metrics, estimates, forecasts, scenarios, assumptions, model risk, liquidity, and regulatory context.",V05-F011,agents,missing,unverified,none,phase7,P7-A,,Cyber and Financial agents and their action boundaries.,Ch.55; Phase 7 specialist portfolio.,v05.txt:page 124:L5213,
AI-55-004,V5,55 Cyber and Financial Agents,124,"The agents SHALL NOT perform offensive cyber action, uncontrolled scanning, disclosure, trade, transfer, payment, account change, or other consequential effect without registered tools, exact human approval, and authorized workflow.",V05-F011,agents,missing,not-applicable,none,phase7,P7-A,,No cyber/financial effect path exists; the PDP has no such grant.,,v05.txt:page 124:L5222,
AI-55-005,V5,55 Cyber and Financial Agents,124,"Market, cyber, model, telemetry, and source latency or outage SHALL be visible in product state and SHALL constrain warnings, recommendations, and decisions.",V05-F011,agents,missing,unverified,none,phase7,P7-A,,Cyber and Financial agents and their action boundaries.,Ch.55; Phase 7 specialist portfolio.,v05.txt:page 124:L5231,
AI-56-001,V5,56 Executive Briefing and Reporting Agents,126,"Agents SHALL render only admitted canonical products and policy-filtered projections and SHALL NOT create untracked executive facts, decisions, commitments, or scores.",V05-F012,executive-os,implemented,passed:harness,branch-only,phase6,done,test/int/phase6-briefings.test.ts (composed from stored records under the reader's known_at; narrative outside the digest); test/int/phase6-agents.test.ts (report renders stored records with marks intact),,,v05.txt:page 126:L5286,branch+test
AI-56-002,V5,56 Executive Briefing and Reporting Agents,126,"Every briefing or report SHALL state audience, purpose, as-of time, data and product freshness, evidence, changes, uncertainty, dissent, omissions, owners, required action, and expiry.",V05-F012,executive-os,partial,passed:harness,branch-only,phase6,P6,"apps/api/src/executive/briefings/briefing.service.ts; apps/api/src/executive/agents/agents.service.ts (briefing, reporting agents); test/int/phase6-briefings.test.ts; test/int/phase6-agents.test.ts","Audience contract (roles, locale, accessibility, channels), expiry, omission statements, recipient notification on correction, Strategic Health Score.",Ch.56 briefing/reporting agents.,v05.txt:page 126:L5294,branch+test
AI-56-003,V5,56 Executive Briefing and Reporting Agents,126,"Audience compression SHALL retain material caveats, alternative futures, decision status, commitment state, and source-to-claim traceability.",V05-F012,executive-os,partial,passed:harness,branch-only,phase6,P6,"apps/api/src/executive/briefings/briefing.service.ts; apps/api/src/executive/agents/agents.service.ts (briefing, reporting agents); test/int/phase6-briefings.test.ts; test/int/phase6-agents.test.ts","Audience contract (roles, locale, accessibility, channels), expiry, omission statements, recipient notification on correction, Strategic Health Score.",Ch.56 briefing/reporting agents.,v05.txt:page 126:L5304,branch+test
AI-56-004,V5,56 Executive Briefing and Reporting Agents,126,"Strategic Health Score and other roll-ups SHALL be decomposable to governed objectives, measures, exposures, capabilities, commitments, outcomes, quality, and evidence.",V05-F012,executive-os,missing,unverified,none,omission,P6,,"Strategic Health Score with decomposition to objectives, measures, exposures, evidence.",,v05.txt:page 126:L5312,
AI-56-005,V5,56 Executive Briefing and Reporting Agents,126,"Correction, reclassification, withdrawal, decision change, and commitment change SHALL version affected publications and notify accountable recipients according to materiality.",V05-F012,executive-os,partial,unverified,branch-only,phase6,P6,apps/api/src/executive/briefings/briefing.service.ts (recomposition; prior bound by id),Versioning of affected publications and recipient notification on correction.,,v05.txt:page 126:L5321,branch
AI-57-001,V5,57 Weak Signal and Early Warning Agents,128,"Weak-signal candidates SHALL preserve evidence, counter- evidence, novelty basis, mechanism, affected entities, uncertainty, maturity, monitoring plan, and conditions for escalation or dismissal.",V05-F012,prediction,missing,unverified,none,omission,P4,,"Weak-signal candidates with novelty basis, maturity and monitoring plan.",,v05.txt:page 128:L5375,
AI-57-002,V5,57 Weak Signal and Early Warning Agents,128,"Materiality SHALL decompose consequence, probability or plausibility, urgency, reversibility, exposure, strategic relevance, information value, owner, and response window.",V05-F012,prediction,partial,passed:harness,branch-only,phase4,P4,migrations/0029_prediction_forecasts_scenarios_warnings_outcomes.sql: prediction.warnings_current; test/int/phase4-acceptance.test.ts: D5/D6; test/int/phase6-monitoring.test.ts,"Weak-signal candidates, materiality decomposition, deduplication/storm handling, warning-outcome evaluation feeding learning.",Ch.57. | release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 128:L5385,branch+test
AI-57-003,V5,57 Weak Signal and Early Warning Agents,128,"Deduplication SHALL consolidate presentation without erasing distinct causes, geographies, objectives, time horizons, evidence, uncertainty, or response requirements.",V05-F012,prediction,missing,unverified,none,omission,P4,,Warning deduplication and storm handling.,,v05.txt:page 128:L5394,
AI-57-004,V5,57 Weak Signal and Early Warning Agents,128,"Every issued Warning Product SHALL have an accountable human or role, acknowledgement deadline, escalation path, response options, review state, and closure criteria.",V05-F012,prediction,implemented,passed:harness,branch-only,phase4,done,"test/int/phase4-acceptance.test.ts: D5/D6 (named owner, response window, acknowledgement, EXPIRED); test/int/phase6-monitoring.test.ts (breach routed to the condition's owner)",,Escalation path and closure criteria beyond expiry are thin; see AI-57-005. | release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 128:L5403,branch+test
AI-57-005,V5,57 Weak Signal and Early Warning Agents,128,"False, late, missed, duplicated, dismissed, useful, and outcome- linked warnings SHALL enter evaluation and governed learning with exact decision and context history.",V05-F012,prediction,partial,unverified,branch-only,phase4,P7-B,migrations/0029: warning_events (acknowledged/expired recorded),Warning outcome evaluation feeding governed learning.,release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 128:L5411,branch
AI-58-001,V5,58 AI Risk Taxonomy and Consequence Classes,131,"Every production AI task SHALL carry an approved consequence class, risk statement, affected populations and assets, misuse cases, failure modes, control profile, accountable owner, and review interval.",V05-F013,identity-policy,partial,passed:harness,branch-only,phase0,P7-B,packages/contracts (consequence_class C0-C4); apps/api/src/policy/pdp.service.ts (maxConsequence); test/int/phase6-approvals.test.ts (route pins C3),"AI risk register: risk statement, misuse cases, failure modes, control profile, review interval, reclassification triggers, risk acceptance with expiry.",Ch.58. | release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 131:L5474,branch+main+test
AI-58-002,V5,58 AI Risk Taxonomy and Consequence Classes,131,"Classification SHALL consider intended use, reasonably foreseeable misuse, compound agent behavior, downstream reliance, correlated failure, scale, reversibility, detectability, and time to intervene.",V05-F013,identity-policy,missing,unverified,none,phase7,P7-B,,"Classification method considering misuse, compound behaviour, scale, reversibility.",,v05.txt:page 131:L5484,
AI-58-003,V5,58 AI Risk Taxonomy and Consequence Classes,131,"The effective consequence class SHALL be the highest class produced by the task, data, tool, decision, deployment, or reachable side effect unless an approved boundary demonstrably removes that exposure.",V05-F013,identity-policy,partial,passed:harness,branch-only,phase0,P7-B,apps/api/src/policy/pdp.service.ts (maxConsequence per rule); test/int/phase6-approvals.test.ts (the ROUTE pins C3 whatever the envelope claims),"Effective-class computation across data, tool and reachable effect.",release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 131:L5494,branch+main+test
AI-58-004,V5,58 AI Risk Taxonomy and Consequence Classes,131,"A change in scope, population, geography, authority, tool reach, model behavior, or operational dependency SHALL trigger risk reclassification before production use continues beyond the approved boundary.",V05-F013,identity-policy,missing,unverified,none,phase7,P7-B,,Reclassification triggers on scope/population/tool changes.,,v05.txt:page 131:L5503,
AI-58-005,V5,58 AI Risk Taxonomy and Consequence Classes,131,"Risk acceptance SHALL identify residual risk, affected scope, compensating controls, monitoring, expiry, revocation conditions, and the named human authority; aggregate model quality SHALL NOT substitute for risk treatment.",V05-F013,identity-policy,partial,passed:ci,merged,phase0,P7-B,docs/SCANNER_DISPOSITIONS.md; test/gate/c15-scanner-provenance.test.ts,"Risk acceptance for AI tasks (residual risk, expiry, revocation, named authority).",,v05.txt:page 131:L5512,main+test
AI-59-001,V5,59 Safe Action and Side-Effect Governance,133,"Every side-effecting operation SHALL pass through a registered capability adapter that denies unlisted tools, operations, resources, parameters, identities, destinations, and network paths.",V05-F013,agents,implemented,passed:harness,merged,phase0,done,apps/api/src/policy/pdp.service.ts (deny by default; per-action capability); test/int/gate21-adversarial.test.ts: G21-8,,External tool adapters are future work under AI-36-001.,v05.txt:page 133:L5568,main+test
AI-59-002,V5,59 Safe Action and Side-Effect Governance,133,"Consequential or irreversible effects SHALL require a current human approval bound cryptographically or equivalently to the exact action request, material context, policy decision, and permitted execution window.",V05-F013,agents,implemented,passed:harness,branch-only,phase6,P7-A,test/int/phase6-approvals.test.ts: F2/F3; apps/api/src/decision/approvals/approval.service.ts; test/int/gate21-adversarial.test.ts,External side-effect adapters with receipts and reconciliation (no external effects exist today).,Ch.59.,v05.txt:page 133:L5578,branch+main+test
AI-59-003,V5,59 Safe Action and Side-Effect Governance,133,"The commit boundary SHALL revalidate target state, authorization, separation of duties, limits, approval freshness, request digest, and stop conditions immediately before dispatch.",V05-F013,agents,implemented,passed:harness,branch-only,phase6,P7-A,test/int/phase6-approvals.test.ts: F2/F3; apps/api/src/decision/approvals/approval.service.ts; test/int/gate21-adversarial.test.ts,External side-effect adapters with receipts and reconciliation (no external effects exist today).,Ch.59.,v05.txt:page 133:L5587,branch+main+test
AI-59-004,V5,59 Safe Action and Side-Effect Governance,133,"Retries SHALL use idempotency and reconciliation semantics appropriate to the external system and SHALL never infer success from timeout, partial response, or workflow completion.",V05-F013,agents,partial,passed:harness,merged,phase0,P7-A,test/int/gate21-adversarial.test.ts: G21-4 (outbox CAS; lease holder completes exactly once); test/int/phase2-acceptance.test.ts: B5 (idempotent extraction),External-system reconciliation semantics (no external effects yet).,,v05.txt:page 133:L5596,main+test
AI-59-005,V5,59 Safe Action and Side-Effect Governance,133,"Agents SHALL NOT create, widen, delegate, persist, or exchange capability grants outside the supervisor and policy- controlled grant service.",V05-F013,agents,implemented,passed:harness,merged,phase0,done,test/int/gate21-adversarial.test.ts; test/int/adversarial.test.ts §2/§5 (no principal can mint or widen its own authority),,,v05.txt:page 133:L5605,main+test
AI-60-001,V5,"60 Prompt, Instruction, and Tool Security",135,"The runtime SHALL maintain typed, provenance-preserving separation between trusted control artifacts and untrusted task content throughout context assembly, inference, agent communication, tool use, and output admission.",V05-F013,identity-policy,partial,unverified,merged,phase2,P2,apps/api/src/intelligence/gateway/model-gateway.service.ts (instruction then EVIDENCE section; strict typed parse),Typed trusted/untrusted separation and provenance labels through assembly and output; injection/exfiltration test suites before promotion.,Ch.60 prompt security.,v05.txt:page 135:L5660,main
AI-60-002,V5,"60 Prompt, Instruction, and Tool Security",135,"Models and agents SHALL treat instructions embedded in retrieved or tool-returned content as evidence to analyze, not authority to follow, unless a registered parser and policy explicitly promotes the exact content class.",V05-F013,identity-policy,partial,unverified,merged,phase2,P2,apps/api/src/intelligence/gateway/model-gateway.service.ts (instruction then EVIDENCE section; strict typed parse),Typed trusted/untrusted separation and provenance labels through assembly and output; injection/exfiltration test suites before promotion.,Ch.60 prompt security.,v05.txt:page 135:L5670,main
AI-60-003,V5,"60 Prompt, Instruction, and Tool Security",135,"Secrets, credentials, system instructions, hidden policies, and cross-domain context SHALL remain outside model-visible context unless the task contract, policy, and provider boundary explicitly permit the minimum necessary disclosure.",V05-F013,identity-policy,partial,unverified,merged,phase2,P2,apps/api/src/intelligence/gateway/model-gateway.service.ts (instruction then EVIDENCE section; strict typed parse),Typed trusted/untrusted separation and provenance labels through assembly and output; injection/exfiltration test suites before promotion.,Ch.60 prompt security.,v05.txt:page 135:L5679,main
AI-60-004,V5,"60 Prompt, Instruction, and Tool Security",135,"Tool schemas SHALL constrain operations and parameters structurally; free-form model text SHALL NOT be executed as code, queries, commands, URLs, templates, policies, or tool arguments without typed validation and authorization.",V05-F013,identity-policy,implemented,unverified,merged,phase2,P7-D,apps/api/src/intelligence/gateway/model-gateway.service.ts (model text is parsed into typed claims/rankings and never executed),"verification evidence of the required class (harness, browser, CI or deployment) for the released artefact",,v05.txt:page 135:L5689,main
AI-60-005,V5,"60 Prompt, Instruction, and Tool Security",136,"Every high-consequence agent and tool path SHALL pass prompt-injection, exfiltration, poisoning, indirect-instruction, encoding, multimodal, and multi-turn persistence tests before promotion and after material change.",V05-F013,identity-policy,missing,unverified,none,phase7,P7-B,,"Injection, exfiltration, poisoning and multi-turn test suites before promotion.",,v05.txt:page 136:L5703,
AI-61-001,V5,"61 Data, Model, and Agent Privacy",137,"Every AI execution SHALL resolve data purpose, authority, classification, residency, provider eligibility, minimization, retention, output restrictions, and deletion obligations before context crosses an inference boundary.",V05-F014,identity-policy,partial,unverified,branch-only,phase0,P7-D,apps/api/src/policy/pdp.service.ts (purpose_id required); apps/api/src/decision/clearance.ts; apps/api/src/observation/connectors/redaction.ts,"Minimisation/tokenisation before inference, memorisation/membership/vector-leakage controls, retention of prompts/responses by purpose, deletion propagation into AI stores.",Ch.61 privacy. | release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 137:L5755,branch+main
AI-61-002,V5,"61 Data, Model, and Agent Privacy",137,"Sensitive content SHALL be redacted, tokenized, localized, aggregated, or otherwise transformed when the task can be satisfied without disclosing the original value to the selected model, agent, evaluator, or provider.",V05-F014,identity-policy,missing,unverified,none,omission,P7-D,,Redaction/tokenisation of sensitive content before inference (redaction exists for logs only).,,v05.txt:page 137:L5764,
AI-61-003,V5,"61 Data, Model, and Agent Privacy",137,"Prompts, responses, embeddings, traces, caches, evaluation samples, and feedback SHALL NOT be retained, reused, or used for provider training beyond the approved purpose, contract, geography, and retention profile.",V05-F014,identity-policy,partial,unverified,branch-only,phase0,P7-D,apps/api/src/policy/pdp.service.ts (purpose_id required); apps/api/src/decision/clearance.ts; apps/api/src/observation/connectors/redaction.ts,"Minimisation/tokenisation before inference, memorisation/membership/vector-leakage controls, retention of prompts/responses by purpose, deletion propagation into AI stores.",Ch.61 privacy. | release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 137:L5774,branch+main
AI-61-004,V5,"61 Data, Model, and Agent Privacy",137,"Privacy controls SHALL cover inferences about people and organizations, membership and attribute disclosure, model memorization, re-identification, vector leakage, and aggregation across individually permitted records.",V05-F014,identity-policy,missing,unverified,none,phase7,P7-D,,Inference/membership/memorisation/vector-leakage controls.,,v05.txt:page 137:L5784,
AI-61-005,V5,"61 Data, Model, and Agent Privacy",138,"Deletion, correction, consent withdrawal, legal restriction, or data- rights change SHALL propagate through AI context stores, caches, evaluation datasets, learned artifacts, products, and forward impact workflows according to policy and technical feasibility.",V05-F014,identity-policy,partial,unverified,branch-only,phase0,P7-D,apps/api/src/policy/pdp.service.ts (purpose_id required); apps/api/src/decision/clearance.ts; apps/api/src/observation/connectors/redaction.ts,"Minimisation/tokenisation before inference, memorisation/membership/vector-leakage controls, retention of prompts/responses by purpose, deletion propagation into AI stores.",Ch.61 privacy. | release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 138:L5798,branch+main
AI-62-001,V5,62 Model and Agent Safety Architecture,139,"Safety-critical controls SHALL execute outside the model or agent whose behavior they constrain and SHALL fail closed for prohibited authority, data, tool, and side-effect paths.",V05-F014,agents,implemented,passed:harness,merged,phase0,done,apps/api/src/policy/pdp.service.ts (deny by default); test/int/gate21-adversarial.test.ts; test/int/adversarial.test.ts,,,v05.txt:page 139:L5853,main+test
AI-62-002,V5,62 Model and Agent Safety Architecture,139,"Each agent package SHALL declare operating envelope, prohibited objectives, stop conditions, resource limits, escalation paths, reachable tools, product admissions, and supervisor policy.",V05-F014,agents,partial,passed:harness,branch-only,phase6,P7-A,"migrations/0044_executive_rooms_and_briefings.sql: executive.agents (budgets, stop_conditions, escalation); test/int/phase6-agents.test.ts","Operating envelope, prohibited objectives, reachable tools, supervisor policy.",,v05.txt:page 139:L5861,branch+test
AI-62-003,V5,62 Model and Agent Safety Architecture,139,"The supervisor SHALL monitor plan divergence, repeated failure, tool anomalies, policy conflicts, context contamination, coordination loops, budget exhaustion, and unsafe or out-of- scope behavior.",V05-F014,agents,missing,unverified,none,phase7,P7-A,,"Supervisor monitoring of divergence, loops, anomalies.",,v05.txt:page 139:L5871,
AI-62-004,V5,62 Model and Agent Safety Architecture,139,"Emergency stop SHALL revoke new model and tool resolution, suspend active side effects, preserve execution state, and permit only explicitly authorized containment and recovery operations.",V05-F014,agents,partial,passed:harness,merged,phase0,P7-A,apps/api/src/policy/pdp.service.ts; test/int/gate21-adversarial.test.ts; test/int/gate22-degraded-recovery.test.ts,"Supervisor monitoring (loops, goal drift), global emergency stop, safety cases for C3/C4.",Ch.62 safety architecture.,v05.txt:page 139:L5881,main+test
AI-62-005,V5,62 Model and Agent Safety Architecture,139,"Safety cases for C3 and C4 tasks SHALL connect hazards, controls, assumptions, evidence, residual risk, runtime monitors, incident playbooks, owners, and approval to the exact release.",V05-F014,agents,missing,unverified,none,phase7,P7-B,,Safety cases for C3/C4 tasks.,,v05.txt:page 139:L5890,
AI-63-001,V5,"63 Uncertainty, Calibration, Abstention, and Partial Results",141,"Every AI product SHALL expose uncertainty and completion state at the granularity needed to prevent a reliable aggregate from concealing an unreliable material claim, field, entity, horizon, or subgroup.",V05-F014,intelligence,partial,passed:harness,branch-only,phase4,P2,"apps/api/src/intelligence/gateway/model-gateway.service.ts (abstained/refused outcomes); apps/api/src/prediction/forecasting/forecasting.service.ts (quantiles, coverage band, validation note); test/int/phase2-acceptance.test.ts: B3; test/int/phase4-acceptance.test.ts: D3/D4",Calibrated confidence for extraction claims; field-level partial results; distinct uncertainty forms on decision products.,Ch.63 uncertainty. | release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 141:L5946,branch+main+test
AI-63-002,V5,"63 Uncertainty, Calibration, Abstention, and Partial Results",141,"Confidence SHALL be tied to an interpretable definition, calibration method, evaluation population, validity period, and known failure conditions and SHALL NOT be inferred from model fluency or agent agreement alone.",V05-F014,intelligence,partial,passed:harness,branch-only,phase4,P2,"apps/api/src/intelligence/gateway/model-gateway.service.ts (abstained/refused outcomes); apps/api/src/prediction/forecasting/forecasting.service.ts (quantiles, coverage band, validation note); test/int/phase2-acceptance.test.ts: B3; test/int/phase4-acceptance.test.ts: D3/D4",Calibrated confidence for extraction claims; field-level partial results; distinct uncertainty forms on decision products.,Ch.63 uncertainty. | release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 141:L5956,branch+main+test
AI-63-003,V5,"63 Uncertainty, Calibration, Abstention, and Partial Results",141,"Models and agents SHALL abstain when required evidence, task fitness, operating-envelope validity, policy, authorization, calibration, or output integrity is insufficient for the consequence class.",V05-F014,intelligence,implemented,passed:harness,branch-only,phase2,done,test/int/phase2-acceptance.test.ts: B3 (abstention); test/int/phase4-acceptance.test.ts: D3 (no accuracy claimed); test/int/phase3-acceptance.test.ts: C2 (unresolved stays unresolved),,release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 141:L5966,branch+main+test
AI-63-004,V5,"63 Uncertainty, Calibration, Abstention, and Partial Results",141,"Partial results SHALL identify completed and missing work, failed dependencies, affected claims, uncertainty impact, retry or refresh conditions, and whether downstream admission is permitted.",V05-F014,intelligence,partial,passed:harness,branch-only,phase4,P2,"apps/api/src/intelligence/gateway/model-gateway.service.ts (abstained/refused outcomes); apps/api/src/prediction/forecasting/forecasting.service.ts (quantiles, coverage band, validation note); test/int/phase2-acceptance.test.ts: B3; test/int/phase4-acceptance.test.ts: D3/D4",Calibrated confidence for extraction claims; field-level partial results; distinct uncertainty forms on decision products.,Ch.63 uncertainty. | release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 141:L5976,branch+main+test
AI-63-005,V5,"63 Uncertainty, Calibration, Abstention, and Partial Results",142,"Decision products SHALL distinguish likelihood from impact, confidence from evidence quality, forecast probability from scenario plausibility, and model disagreement from real-world uncertainty.",V05-F014,intelligence,partial,passed:harness,branch-only,phase6,P6,test/int/phase6-decisions.test.ts: F1 (uncertainty derived from the run and the evidence),"Likelihood vs impact, confidence vs evidence quality, forecast vs scenario distinctions on packages.",,v05.txt:page 142:L5990,branch+test
AI-64-001,V5,"64 Explanation, Contestability, and Human Factors",143,"Consequential products SHALL present the recommendation, alternatives, evidence, uncertainty, counter-evidence, assumptions, sensitivities, model and agent roles, dissent, policy constraints, limitations, and required human action in a coherent decision package.",V05-F014,decision,partial,passed:harness,branch-only,phase6,P6,test/int/phase6-decisions.test.ts; test/int/phase6-approvals.test.ts,"Alternatives, counter-evidence, sensitivities, model/agent roles and limitations in one package.",,v05.txt:page 143:L6042,branch+test
AI-64-002,V5,"64 Explanation, Contestability, and Human Factors",143,"Users SHALL be able to contest a material claim, source, entity resolution, assumption, model result, agent judgment, score, recommendation, or policy application without destroying the original record.",V05-F014,decision,partial,unverified,branch-only,phase2,P6,apps/api/src/intelligence/review/review.service.ts; migrations/0041_decision_packages.sql: decision.dissent; apps/api/src/observation/corrections/corrections.service.ts,"Contest cases with standing, deadline, adjudication, notification and closure; audience-adaptation equivalence; human-factors evaluation.",Ch.64 contestability. | release_status merged → branch-only from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified,v05.txt:page 143:L6052,branch+main
AI-64-003,V5,"64 Explanation, Contestability, and Human Factors",143,"A contest SHALL create a durable case with standing, scope, evidence, owner, response deadline, adjudication, correction, impact analysis, notification, and closure state.",V05-F014,decision,partial,unverified,branch-only,phase2,P6,apps/api/src/intelligence/review/review.service.ts; migrations/0041_decision_packages.sql: decision.dissent; apps/api/src/observation/corrections/corrections.service.ts,"Contest cases with standing, deadline, adjudication, notification and closure; audience-adaptation equivalence; human-factors evaluation.",Ch.64 contestability. | release_status merged → branch-only from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified,v05.txt:page 143:L6061,branch+main
AI-64-004,V5,"64 Explanation, Contestability, and Human Factors",143,Audience adaptation SHALL preserve semantic equivalence and material caveats while enforcing access policy and accessibility; simplification SHALL NOT become omission of decision-relevant risk.,V05-F014,decision,partial,unverified,branch-only,phase2,P6,apps/api/src/intelligence/review/review.service.ts; migrations/0041_decision_packages.sql: decision.dissent; apps/api/src/observation/corrections/corrections.service.ts,"Contest cases with standing, deadline, adjudication, notification and closure; audience-adaptation equivalence; human-factors evaluation.",Ch.64 contestability. | release_status merged → branch-only from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified,v05.txt:page 143:L6069,branch+main
AI-64-005,V5,"64 Explanation, Contestability, and Human Factors",144,"Interface and briefing designs SHALL be evaluated for automation bias, anchoring, false precision, urgency inflation, uncertainty comprehension, cognitive overload, and accessibility by representative users.",V05-F014,decision,missing,unverified,none,phase7,P7-E,,Human-factors evaluation of interfaces.,,v05.txt:page 144:L6082,
AI-65-001,V5,"65 AI Audit, Non-Repudiation, and Accountability",145,"Every AI execution SHALL produce a durable record of request, purpose, authority, task, consequence, context manifest, artifact resolution, instructions, retrieval, tool calls, policies, evaluations, human actions, outputs, admissions, effects, and terminal state.",V05-F014,identity-policy,partial,unverified,branch-only,phase2,P7-D,"migrations/0004_audit.sql; migrations/0023_intelligence_extraction_and_claims.sql: gateway_calls, runs, attempts; migrations/0046_executive_agents_and_runs.sql","Context manifest, tool calls and evaluation references on every AI execution.",release_status merged → branch-only from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified,v05.txt:page 145:L6137,branch+main
AI-65-002,V5,"65 AI Audit, Non-Repudiation, and Accountability",145,"Audit records SHALL use stable identities, authenticated actors, trusted timestamps, ordering, digests, version references, and append-only correction so that material actions cannot be silently repudiated or rewritten.",V05-F014,identity-policy,implemented,passed:harness,branch-only,phase0,P7-D,apps/api/src/audit/audit.service.ts; migrations/0004_audit.sql; test/int/audit-chain.test.ts; test/int/gate22-audit-verify.test.ts; test/int/phase6-replay.test.ts,Per-execution context manifest/tool-call records; tenant-facing audit export with redaction state and custody across deployment profiles.,Ch.65 audit. | release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 145:L6146,branch+main+test
AI-65-003,V5,"65 AI Audit, Non-Repudiation, and Accountability",145,"Administrative and governance actions affecting model, agent, prompt, policy, evaluation, release, capability, or monitoring state SHALL be attributable and subject to separation of duties appropriate to consequence.",V05-F014,identity-policy,implemented,passed:harness,branch-only,phase0,P7-D,apps/api/src/audit/audit.service.ts; migrations/0004_audit.sql; test/int/audit-chain.test.ts; test/int/gate22-audit-verify.test.ts; test/int/phase6-replay.test.ts,Per-execution context manifest/tool-call records; tenant-facing audit export with redaction state and custody across deployment profiles.,Ch.65 audit. | release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 145:L6156,branch+main+test
AI-65-004,V5,"65 AI Audit, Non-Repudiation, and Accountability",145,Decision Replay SHALL reconstruct the original AI product and authority boundary from preserved artifacts or verified immutable references without using later knowledge as if it were originally available.,V05-F014,identity-policy,implemented,passed:harness,branch-only,phase6,done,test/int/phase6-replay.test.ts (an earlier as_of excludes what came after it; the same content digest for other readers),,,v05.txt:page 145:L6166,branch+test
AI-65-005,V5,"65 AI Audit, Non-Repudiation, and Accountability",145,"Audit export SHALL preserve evidentiary meaning, access policy, integrity proof, redaction state, withheld scope, and chain of custody across SaaS, private-cloud, and on-premise deployments.",V05-F014,identity-policy,partial,passed:harness,merged,phase0,P7-D,apps/api/src/audit/audit.service.ts (verify/seal); test/int/gate22-verifier-seal.test.ts; test/gate/c17-evidence-package.test.ts,Tenant audit export with redaction state and custody across profiles.,,v05.txt:page 145:L6175,main+test
AI-66-001,V5,66 AI Evaluation Architecture,148,"Every production AI release SHALL have an evaluation plan that defines claims, populations, slices, baselines, metrics, thresholds, uncertainty, sample design, reviewers, expiry, monitoring, and decision-use limits.",V05-F015,learning-evaluation,missing,unverified,none,phase7,P7-B,apps/api/src/prediction/forecasting/forecasting.service.ts (backtests),"Evaluation plans per release, metric catalogue (App. J), expert/adversarial/subgroup evaluation, evaluator-model governance, expiring bound results.",Ch.66; Phase 7 scope.,v05.txt:page 148:L6239,branch
AI-66-002,V5,66 AI Evaluation Architecture,148,"Evaluation SHALL measure task correctness, evidence faithfulness, calibration, robustness, safety, privacy, security, fairness, latency, reliability, cost, explanation, human factors, and operational recoverability as applicable.",V05-F015,learning-evaluation,partial,passed:harness,branch-only,phase4,P7-B,"test/int/phase4-acceptance.test.ts: D3/D4 (coverage, pinball, outcome scoring); test/int/phase5-simulations.test.ts: E4","Faithfulness, safety, privacy, fairness, latency, cost and human-factor measures.",release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 148:L6248,branch+test
AI-66-003,V5,66 AI Evaluation Architecture,148,"High-consequence evaluation SHALL include representative experts, historical as-of replay, adversarial cases, rare but severe failures, subgroup analysis, tool and policy behavior, and human- AI decision performance.",V05-F015,learning-evaluation,partial,passed:harness,branch-only,phase4,P7-B,"test/int/phase4-acceptance.test.ts: D2 (as-of, no future observations); test/int/gate21-adversarial.test.ts","Expert review, adversarial cases, subgroup analysis, human-AI decision performance.",release_status merged → branch-only from the evidence at 2e83945,v05.txt:page 148:L6258,branch+main+test
AI-66-004,V5,66 AI Evaluation Architecture,148,"Evaluator models MAY assist measurement but SHALL be versioned, validated, calibrated, bias-assessed, periodically anchored to human judgment, and prohibited from serving as sole authority for their own release lineage.",V05-F015,learning-evaluation,missing,not-applicable,none,phase7,P7-B,,No evaluator model exists.,,v05.txt:page 148:L6268,
