id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
IA-51-003,V6,"51 Cryptography, Key Management, and Trust Anchors",116,"The implementation SHALL enforce this boundary: keys are separated by tenant, domain, environment, purpose, and consequence where required; no application owns raw long-lived master key material.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,config eye.identity.jwt_secret (application-held long-lived key),The application owns raw long-lived key material; no per-tenant/domain/purpose key separation,"Vol 6 App N anchors: C-006, C-007, C-030, C-036, C-049; V4:51, V4:53, V4:54, V4:55, V4:62; V5:15, V5:21, V5:60, V5:65, V5:71",v06.txt:page 10:L317,
IA-51-004,V6,"51 Cryptography, Key Management, and Trust Anchors",117,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Cryptography, Key Management, and Trust Anchors.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-006, C-007, C-030, C-036, C-049; V4:51, V4:53, V4:54, V4:55, V4:62; V5:15, V5:21, V5:60, V5:65, V5:71",v06.txt:page 10:L327,main
IA-51-005,V6,"51 Cryptography, Key Management, and Trust Anchors",117,"When key service, trust anchor, algorithm, hardware module, rotation, or revocation state becomes unsafe, the platform SHALL stop affected cryptographic operations, preserve encrypted state, invoke approved continuity keys, and reestablish trust before recovery; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,,No key-service/anchor/rotation/revocation unsafe-state handling or continuity keys,"Vol 6 App N anchors: C-006, C-007, C-030, C-036, C-049; V4:51, V4:53, V4:54, V4:55, V4:62; V5:15, V5:21, V5:60, V5:65, V5:71",v06.txt:page 116:L6889,
IA-51-006,V6,"51 Cryptography, Key Management, and Trust Anchors",117,"Production admission and continued operation SHALL require key-generation ceremonies, isolation, rotation, revocation, backup and recovery, algorithm agility, and customer-key tests, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,,"No production admission gate binds key-generation ceremonies, isolation, rotation, revocation, backup and recovery, algorithm agility, and customer-key tests to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt only","Vol 6 App N anchors: C-006, C-007, C-030, C-036, C-049; V4:51, V4:53, V4:54, V4:55, V4:62; V5:15, V5:21, V5:60, V5:65, V5:71",v06.txt:page 11:L355,
IA-52-001,V6,"52 Secrets, Certificates, and Credential Lifecycle",118,"The infrastructure realization of Secrets, Certificates, and Credential Lifecycle SHALL issue, distribute, use, rotate, revoke, and destroy secrets and certificates without embedding durable authority in code, images, logs, or user content.",V06-F011,infrastructure,partial,passed:ci,merged,phase0,P7-D,"apps/api/src/config/config.ts (environment-only credentials, fail-closed startup, no committed defaults); docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); .env.example + .gitignore (.env ignored); ci.yml (ephemeral masked run secrets, R7); gitleaks pinned in CI; migrations/0007_bootstrap_rotation.sql; 0016_bootstrap_claim_binding.sql","Secrets are static environment values; no dynamic issuance, distribution, rotation, certificates or destruction; only bootstrap credentials rotate","Vol 6 App N anchors: C-007, C-020, C-030, C-043, C-049; V4:49, V4:51, V4:53, V4:55, V4:60; V5:21, V5:36, V5:60, V5:65, V5:70",v06.txt:page 118:L7027,main+test
IA-52-002,V6,"52 Secrets, Certificates, and Credential Lifecycle",118,"Every production instance SHALL declare and continuously reconcile secret identity, owner, consumer, purpose, scope, issuer, lease, delivery, use evidence, rotation, and revocation through versioned desired state, observed state, ownership, and audit evidence.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,,"No versioned desired-state/observed-state reconciliation for: secret identity, owner, consumer, purpose, scope, issuer, lease, delivery, use evidence, rotation, and revocation. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconciliation","Vol 6 App N anchors: C-007, C-020, C-030, C-043, C-049; V4:49, V4:51, V4:53, V4:55, V4:60; V5:21, V5:36, V5:60, V5:65, V5:70",v06.txt:page 10:L305,
IA-52-003,V6,"52 Secrets, Certificates, and Credential Lifecycle",118,The implementation SHALL enforce this boundary: secret delivery must bind to attested identity and workload context; shared static credentials require an explicit time-bounded exception.,V06-F011,infrastructure,partial,unverified,merged,phase0,P7-D,scripts/gate/lib/c19-isolation.mjs (deny-by-default environment allowlist for gate children),Shared static credentials are the norm without time-bounded exceptions; identity-bound delivery is absent,"Vol 6 App N anchors: C-007, C-020, C-030, C-043, C-049; V4:49, V4:51, V4:53, V4:55, V4:60; V5:21, V5:36, V5:60, V5:65, V5:70",v06.txt:page 10:L317,main+test
IA-52-004,V6,"52 Secrets, Certificates, and Credential Lifecycle",118,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Secrets, Certificates, and Credential Lifecycle.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-007, C-020, C-030, C-043, C-049; V4:49, V4:51, V4:53, V4:55, V4:60; V5:21, V5:36, V5:60, V5:65, V5:70",v06.txt:page 10:L327,main
IA-52-005,V6,"52 Secrets, Certificates, and Credential Lifecycle",119,"When a secret leaks, expires, cannot rotate, resolves to the wrong workload, or remains after revocation, the platform SHALL revoke and contain immediately, rotate dependent authority, identify all uses and effects, and prove cleanup; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F011,infrastructure,partial,passed:harness,merged,phase0,P7-D,"migrations/0007 and 0016 (bootstrap rotation, claim binding); revocable sessions; test/int/gate22-bootstrap.test.ts","No leak response: revoke and rotate dependent authority, identify uses and effects, prove cleanup","Vol 6 App N anchors: C-007, C-020, C-030, C-043, C-049; V4:49, V4:51, V4:53, V4:55, V4:60; V5:21, V5:36, V5:60, V5:65, V5:70",v06.txt:page 118:L7022,main+test
IA-52-006,V6,"52 Secrets, Certificates, and Credential Lifecycle",119,"Production admission and continued operation SHALL require secret scanning, dynamic issuance, rotation under load, revocation propagation, break-glass, and leak-response exercises, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,,"No production admission gate binds secret scanning, dynamic issuance, rotation under load, revocation propagation, break-glass, and leak-response exercises to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt only","Vol 6 App N anchors: C-007, C-020, C-030, C-043, C-049; V4:49, V4:51, V4:53, V4:55, V4:60; V5:21, V5:36, V5:60, V5:65, V5:70",v06.txt:page 11:L355,
IA-53-001,V6,53 Data Protection and Confidential Computing,120,"The infrastructure realization of Data Protection and Confidential Computing SHALL protect strategic data in transit, at rest, in use, in backup, in telemetry, and during external processing according to classification and purpose.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,config eye.telemetry.redact_fields (log redaction only),"No encryption in transit (plain HTTP on loopback), at rest, in use or in backup; no classification-driven protection","Not scheduled in any phase of docs/the-eye-master-build-prompt.md (stack: Docker Compose for local dev, GitHub Actions CI); owner package P7-D.; Vol 6 App N anchors: C-007, C-018, C-029, C-030, C-036; V4:29, V4:51, V4:53, V4:54, V4:60; V5:21, V5:23, V5:29, V5:61, V5:65, V5:71",v06.txt:page 63:L3570,
IA-53-002,V6,53 Data Protection and Confidential Computing,120,"Every production instance SHALL declare and continuously reconcile protection profile, data class, encryption state, execution trust, privacy transform, locality, exposure path, and attestation through versioned desired state, observed state, ownership, and audit evidence.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,,"No versioned desired-state/observed-state reconciliation for: protection profile, data class, encryption state, execution trust, privacy transform, locality, exposure path, and attestation. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconciliation","Vol 6 App N anchors: C-007, C-018, C-029, C-030, C-036; V4:29, V4:51, V4:53, V4:54, V4:60; V5:21, V5:23, V5:29, V5:61, V5:65, V5:71",v06.txt:page 10:L305,
IA-53-003,V6,53 Data Protection and Confidential Computing,120,"The implementation SHALL enforce this boundary: confidential processing can reduce infrastructure trust but cannot substitute for authorization, minimization, output control, or human accountability.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,,No confidential processing exists,"Vol 6 App N anchors: C-007, C-018, C-029, C-030, C-036; V4:29, V4:51, V4:53, V4:54, V4:60; V5:21, V5:23, V5:29, V5:61, V5:65, V5:71",v06.txt:page 10:L317,
IA-53-004,V6,53 Data Protection and Confidential Computing,120,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Data Protection and Confidential Computing.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-007, C-018, C-029, C-030, C-036; V4:29, V4:51, V4:53, V4:54, V4:60; V5:21, V5:23, V5:29, V5:61, V5:65, V5:71",v06.txt:page 10:L327,main
IA-53-005,V6,53 Data Protection and Confidential Computing,121,"When encryption, attestation, privacy transform, memory isolation, or approved execution location cannot be established, the platform SHALL deny protected processing or move to an explicitly approved lower-capability mode without exposing the data; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,,No denial of protected processing when encryption/attestation cannot be established,"Vol 6 App N anchors: C-007, C-018, C-029, C-030, C-036; V4:29, V4:51, V4:53, V4:54, V4:60; V5:21, V5:23, V5:29, V5:61, V5:65, V5:71",v06.txt:page 120:L7152,
IA-53-006,V6,53 Data Protection and Confidential Computing,121,"Production admission and continued operation SHALL require encryption and attestation tests, memory and dump controls, privacy leakage evaluation, locality verification, and recovery, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F011,infrastructure,missing,unverified,none,omission,P7-D,,"No production admission gate binds encryption and attestation tests, memory and dump controls, privacy leakage evaluation, locality verification, and recovery to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt only","Vol 6 App N anchors: C-007, C-018, C-029, C-030, C-036; V4:29, V4:51, V4:53, V4:54, V4:60; V5:21, V5:23, V5:29, V5:61, V5:65, V5:71",v06.txt:page 11:L355,
IA-54-001,V6,"54 Tenant, Domain, and Workload Isolation",122,"The infrastructure realization of Tenant, Domain, and Workload Isolation SHALL enforce defense-in-depth isolation across identity, compute, memory, accelerator, network, storage, key, policy, telemetry, backup, and operations.",V06-F010,identity-policy,partial,passed:harness,merged,phase0,P7-D,test/int/domain-isolation.test.ts; test/int/gate22-authority-matrix.test.ts; apps/api/src/shared/db.ts (one pool per authority); migrations/0009_privilege_separation_and_bound_context.sql (eye_recovery never loaded by runtime),"Isolation at identity, policy and storage (RLS + roles); no compute, memory, accelerator, network, key, telemetry, backup or operations isolation","Vol 6 App N anchors: C-006, C-007, C-030, C-034, C-049; V4:8, V4:9, V4:13, V4:50, V4:54, V4:60; V5:12, V5:21, V5:36, V5:59, V5:61 | UNRESOLVED pointer(s) at 2e83945: apps/api/migrations/0001…0050 (96 CREATE POLICY row-level security)",v06.txt:page 35:L1862,main+test
IA-54-002,V6,"54 Tenant, Domain, and Workload Isolation",122,"Every production instance SHALL declare and continuously reconcile isolation profile, enforcement layers, shared resources, residual channels, tests, exception, monitoring, and incident state through versioned desired state, observed state, ownership, and audit evidence.",V06-F010,identity-policy,missing,unverified,none,omission,P7-D,,"No versioned desired-state/observed-state reconciliation for: isolation profile, enforcement layers, shared resources, residual channels, tests, exception, monitoring, and incident state. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconciliation","Vol 6 App N anchors: C-006, C-007, C-030, C-034, C-049; V4:8, V4:9, V4:13, V4:50, V4:54, V4:60; V5:12, V5:21, V5:36, V5:59, V5:61",v06.txt:page 10:L305,
IA-54-003,V6,"54 Tenant, Domain, and Workload Isolation",122,"The implementation SHALL enforce this boundary: no single namespace, network, hypervisor, container, application, or contractual control is sufficient isolation for protected workloads.",V06-F010,identity-policy,partial,unverified,none,phase0,P7-D,,"Only two layers (database, application); no namespace/network/hypervisor/container layers","Vol 6 App N anchors: C-006, C-007, C-030, C-034, C-049; V4:8, V4:9, V4:13, V4:50, V4:54, V4:60; V5:12, V5:21, V5:36, V5:59, V5:61 | UNRESOLVED pointer(s) at 2e83945: RLS + capability binding (migrations/0019_capability_binding_enforcement.sql) + per-authority roles | release_status merged → none from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified",v06.txt:page 10:L317,
IA-54-004,V6,"54 Tenant, Domain, and Workload Isolation",122,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Tenant, Domain, and Workload Isolation.",V06-F010,identity-policy,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-006, C-007, C-030, C-034, C-049; V4:8, V4:9, V4:13, V4:50, V4:54, V4:60; V5:12, V5:21, V5:36, V5:59, V5:61",v06.txt:page 10:L327,main
IA-54-005,V6,"54 Tenant, Domain, and Workload Isolation",123,"When any isolation layer fails, a side channel exceeds tolerance, or tenant scope cannot be proven, the platform SHALL fail closed at the nearest enforceable boundary, quarantine shared resources, assess cross-domain exposure, and re-establish proof; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F010,identity-policy,partial,passed:harness,merged,phase0,P7-D,test/int/adversarial.test.ts; migrations/0014_evidence_deauthorization.sql,"No shared-resource quarantine, side-channel tolerance or cross-domain exposure assessment","Vol 6 App N anchors: C-006, C-007, C-030, C-034, C-049; V4:8, V4:9, V4:13, V4:50, V4:54, V4:60; V5:12, V5:21, V5:36, V5:59, V5:61",v06.txt:page 122:L7284,main+test
IA-54-006,V6,"54 Tenant, Domain, and Workload Isolation",123,"Production admission and continued operation SHALL require cross-domain negative tests, side-channel assessment, sharedresource failure, backup isolation, operator access, and forensic drills, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F010,identity-policy,missing,unverified,none,omission,P7-D,,"No production admission gate binds cross-domain negative tests, side-channel assessment, sharedresource failure, backup isolation, operator access, and forensic drills to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run atte","Vol 6 App N anchors: C-006, C-007, C-030, C-034, C-049; V4:8, V4:9, V4:13, V4:50, V4:54, V4:60; V5:12, V5:21, V5:36, V5:59, V5:61",v06.txt:page 11:L355,
IA-55-001,V6,55 Software Supply Chain and Artifact Integrity,124,"The infrastructure realization of Software Supply Chain and Artifact Integrity SHALL admit only traceable, reproducible, signed, scanned, policy-compliant software, models, firmware, infrastructure modules, and configuration.",V06-F012,infrastructure,partial,passed:ci,merged,phase0,P7-D,".github/workflows/ci.yml: supply-chain (C15 trivy 0.73.0 + gitleaks 8.30.1 pinned by digest, C16 lock closure, C17 CycloneDX SBOM + licence obligations, evidence ZIP); scripts/gate/supply-chain.mjs; scripts/gate/scanner-pins.json; docs/SCANNER_DISPOSITIONS.md; .github/workflows/c19-anchor.yml (Sigstore signing + Rekor publication, id-token only in the publish job); scripts/gate/lib/c19-anchor.mjs (offline verification: pinned Fulcio chain, identity, Rekor inclusion proof); .github/workflows/c19-lifecycle.yml (ubuntu + macos-14); .github/workflows/c17-finalize.yml (macOS-14 arm64 regeneration, byte-for-byte comparison of the nine-artifact set); scripts/gate/c17-cross-host-finalization.mjs","Dependencies, container images and CI evidence are scanned, pinned, SBOM'd and anchored; application artifacts are not built or signed as images; models pinned by digest only in the gateway; no firmware/infrastructure-module coverage; no signature-based runtime admission","C15 currently red on util-linux CVEs with no patched official image (memory: c15-image-pins-2026-09); R0 remediates.; Vol 6 App N anchors: C-003, C-007, C-043, C-048, C-050; V4:53, V4:56, V4:65, V4:66, V4:68, V4:69; V5:15, V5:18, V5:30, V5:62, V5:67, V5:70",v06.txt:page 124:L7421,main+test
IA-55-002,V6,55 Software Supply Chain and Artifact Integrity,124,"Every production instance SHALL declare and continuously reconcile source revision, build, dependency and model bill of materials, provenance, signature, scan, policy, release, and revocation through versioned desired state, observed state, ownership, and audit evidence.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,,"No versioned desired-state/observed-state reconciliation for: source revision, build, dependency and model bill of materials, provenance, signature, scan, policy, release, and revocation. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconciliation","Vol 6 App N anchors: C-003, C-007, C-043, C-048, C-050; V4:53, V4:56, V4:65, V4:66, V4:68, V4:69; V5:15, V5:18, V5:30, V5:62, V5:67, V5:70",v06.txt:page 10:L305,
IA-55-003,V6,55 Software Supply Chain and Artifact Integrity,124,"The implementation SHALL enforce this boundary: artifact trust closes over source, builder, dependencies, base images, packages, models, firmware, configuration, and deployment identity.",V06-F012,infrastructure,partial,passed:ci,merged,phase0,P7-D,scripts/gate/lib/lock-closure.mjs; scripts/gate/bundled-components.json; scripts/gate/lib/scanner-provenance.mjs; scripts/gate/lib/c19-anchor.mjs,"Trust closes over source, dependencies, base images and the gate toolchain; not over builder, models, firmware, configuration or deployment identity","Vol 6 App N anchors: C-003, C-007, C-043, C-048, C-050; V4:53, V4:56, V4:65, V4:66, V4:68, V4:69; V5:15, V5:18, V5:30, V5:62, V5:67, V5:70",v06.txt:page 10:L317,main+test
IA-55-004,V6,55 Software Supply Chain and Artifact Integrity,124,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Software Supply Chain and Artifact Integrity.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-003, C-007, C-043, C-048, C-050; V4:53, V4:56, V4:65, V4:66, V4:68, V4:69; V5:15, V5:18, V5:30, V5:62, V5:67, V5:70",v06.txt:page 10:L327,main
IA-55-005,V6,55 Software Supply Chain and Artifact Integrity,125,"When provenance is missing, a vulnerability or compromise emerges, a signature fails, or dependencies cannot be resolved, the platform SHALL block promotion, revoke affected artifacts, identify running exposure, execute replacement or rollback, and preserve the investigation chain; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F012,infrastructure,partial,passed:ci,merged,phase0,R0,ci.yml supply-chain blocks on findings; scanner-exclusions with expiry; c15-patched-image-recheck.yml; test/gate/c15-runner-behaviour.test.ts,"Blocks promotion; no revocation of affected artifacts, running-exposure identification or replacement/rollback execution","Vol 6 App N anchors: C-003, C-007, C-043, C-048, C-050; V4:53, V4:56, V4:65, V4:66, V4:68, V4:69; V5:15, V5:18, V5:30, V5:62, V5:67, V5:70",v06.txt:page 124:L7416,main+test
IA-55-006,V6,55 Software Supply Chain and Artifact Integrity,125,"Production admission and continued operation SHALL require reproducible-build checks, signature enforcement, dependency substitution, revocation propagation, fleet inventory, and compromise exercises, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,,"No production admission gate binds reproducible-build checks, signature enforcement, dependency substitution, revocation propagation, fleet inventory, and compromise exercises to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and","Vol 6 App N anchors: C-003, C-007, C-043, C-048, C-050; V4:53, V4:56, V4:65, V4:66, V4:68, V4:69; V5:15, V5:18, V5:30, V5:62, V5:67, V5:70",v06.txt:page 11:L355,
IA-56-001,V6,"56 Security Monitoring, Detection, and Response",126,"The infrastructure realization of Security Monitoring, Detection, and Response SHALL detect misuse, intrusion, policy violation, data exposure, supply-chain compromise, unsafe agent behavior, and control degradation across all planes.",V06-F012,infrastructure,partial,unverified,merged,phase0,P7-D,"apps/api/src/audit/audit.service.ts intake (rejected-request evidence, restart-durable suppression accounting) and tamper detection (freeze + incident)","No detection platform; no misuse, intrusion, data-exposure, supply-chain-compromise or unsafe-agent-behaviour detection; no response state","Vol 6 App N anchors: C-007, C-030, C-039, C-043, C-049; V4:49, V4:54, V4:55, V4:56, V4:60, V4:63; V5:58, V5:59, V5:60, V5:61, V5:62, V5:65, V5:72 | UNRESOLVED pointer(s) at 2e83945: gitleaks/trivy in CI | passed:harness lacked a resolved test/CI pointer → unverified",v06.txt:page 126:L7557,main
IA-56-002,V6,"56 Security Monitoring, Detection, and Response",126,"Every production instance SHALL declare and continuously reconcile security signal, detector version, identity and asset context, severity, confidence, case, containment, evidence, and closure through versioned desired state, observed state, ownership, and audit evidence.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,,"No versioned desired-state/observed-state reconciliation for: security signal, detector version, identity and asset context, severity, confidence, case, containment, evidence, and closure. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconciliation","Vol 6 App N anchors: C-007, C-030, C-039, C-043, C-049; V4:49, V4:54, V4:55, V4:56, V4:60, V4:63; V5:58, V5:59, V5:60, V5:61, V5:62, V5:65, V5:72",v06.txt:page 10:L305,
IA-56-003,V6,"56 Security Monitoring, Detection, and Response",126,The implementation SHALL enforce this boundary: security telemetry is access-controlled evidence and must remain separable from product truth and model training unless explicitly governed.,V06-F012,infrastructure,partial,unverified,none,phase0,P7-D,,Security telemetry is not separated as its own governed evidence class,"Vol 6 App N anchors: C-007, C-030, C-039, C-043, C-049; V4:49, V4:54, V4:55, V4:56, V4:60, V4:63; V5:58, V5:59, V5:60, V5:61, V5:62, V5:65, V5:72 | UNRESOLVED pointer(s) at 2e83945: audit schema under RLS with the mask_secret_metadata obligation (pdp.service.ts) | release_status merged → none from the evidence at 2e83945",v06.txt:page 10:L317,
IA-56-004,V6,"56 Security Monitoring, Detection, and Response",126,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Security Monitoring, Detection, and Response.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-007, C-030, C-039, C-043, C-049; V4:49, V4:54, V4:55, V4:56, V4:60, V4:63; V5:58, V5:59, V5:60, V5:61, V5:62, V5:65, V5:72",v06.txt:page 10:L327,main
IA-56-005,V6,"56 Security Monitoring, Detection, and Response",127,"When critical telemetry is lost, a detector becomes untrusted, or an active threat exceeds automated containment authority, the platform SHALL enter the declared security-degraded state, constrain high-risk operations, preserve alternate evidence, and escalate to incident command; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,,"No security-degraded state, high-risk operation constraint or alternate evidence preservation","Vol 6 App N anchors: C-007, C-030, C-039, C-043, C-049; V4:49, V4:54, V4:55, V4:56, V4:60, V4:63; V5:58, V5:59, V5:60, V5:61, V5:62, V5:65, V5:72",v06.txt:page 126:L7552,
IA-56-006,V6,"56 Security Monitoring, Detection, and Response",127,"Production admission and continued operation SHALL require attack simulations, telemetry-loss tests, detector validation, containment exercises, evidence custody, and post-incident verification, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,,"No production admission gate binds attack simulations, telemetry-loss tests, detector validation, containment exercises, evidence custody, and post-incident verification to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run at","Vol 6 App N anchors: C-007, C-030, C-039, C-043, C-049; V4:49, V4:54, V4:55, V4:56, V4:60, V4:63; V5:58, V5:59, V5:60, V5:61, V5:62, V5:65, V5:72",v06.txt:page 11:L355,
IA-57-001,V6,"57 Sovereignty, Residency, and Administrative Control",128,"The infrastructure realization of Sovereignty, Residency, and Administrative Control SHALL bind data, processing, keys, models, telemetry, support, updates, and administrative actions to customer, legal, contractual, and national boundaries.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,,"No residency, sovereignty, administrator or support-locality binding","Not scheduled in any phase of docs/the-eye-master-build-prompt.md (stack: Docker Compose for local dev, GitHub Actions CI); owner package P7-D.; Vol 6 App N anchors: C-006, C-018, C-029, C-036, C-046; V4:14, V4:29, V4:49, V4:51, V4:54, V4:62; V5:21, V5:60, V5:61, V5:65, V5:71",v06.txt:page 128:L7693,
IA-57-002,V6,"57 Sovereignty, Residency, and Administrative Control",128,"Every production instance SHALL declare and continuously reconcile sovereignty profile, data and processing locality, key authority, administrator jurisdiction, transfer path, exception, and evidence through versioned desired state, observed state, ownership, and audit evidence.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,,"No versioned desired-state/observed-state reconciliation for: sovereignty profile, data and processing locality, key authority, administrator jurisdiction, transfer path, exception, and evidence. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconcil","Vol 6 App N anchors: C-006, C-018, C-029, C-036, C-046; V4:14, V4:29, V4:49, V4:51, V4:54, V4:62; V5:21, V5:60, V5:61, V5:65, V5:71",v06.txt:page 10:L305,
IA-57-003,V6,"57 Sovereignty, Residency, and Administrative Control",128,"The implementation SHALL enforce this boundary: residency is enforced end to end across primary, replica, cache, backup, log, support, model provider, and recovery paths.",V06-F012,infrastructure,missing,unverified,none,omission,P7-D,,No residency enforcement on any path,"Vol 6 App N anchors: C-006, C-018, C-029, C-036, C-046; V4:14, V4:29, V4:49, V4:51, V4:54, V4:62; V5:21, V5:60, V5:61, V5:65, V5:71",v06.txt:page 10:L317,
